sale_id,date,retailer_id,product_id,quantity,unit_price,revenue,discount_pct,channel
463,2024-01-04,85,45,8,499.26,3994.08,0,In-Store
464,2024-01-04,65,21,18,437.85,7881.3,0,In-Store
465,2024-01-04,42,63,12,377.62,4531.39,5,In-Store
466,2024-01-04,29,65,19,45.55,865.48,15,In-Store
467,2024-01-04,59,11,18,110.01,1980.14,20,In-Store
468,2024-01-04,58,64,5,113.82,569.08,20,In-Store
469,2024-01-04,52,14,14,209.9,2938.6,0,In-Store
470,2024-01-04,80,78,11,433.52,4768.72,0,Online
471,2024-01-04,47,44,2,66.26,132.51,20,In-Store
472,2024-01-04,99,72,26,37.96,987.01,10,Online
473,2024-01-04,13,15,10,260.51,2605.14,10,In-Store
474,2024-01-04,67,71,22,412.84,9082.48,0,In-Store
475,2024-01-04,18,64,20,142.27,2845.4,0,In-Store
476,2024-01-04,120,16,14,498.72,6982.08,0,In-Store
477,2024-01-04,97,14,19,209.9,3988.1,0,Online
478,2024-01-04,85,59,17,187.84,3193.28,0,Online
479,2024-01-04,68,1,2,129.21,258.42,15,B2B
480,2024-01-04,119,62,32,298.68,9557.76,0,B2B
481,2024-01-04,94,23,4,229.08,916.31,10,B2B
482,2024-01-04,54,50,13,324.43,4217.59,0,In-Store
483,2024-01-04,44,51,5,418.09,2090.45,0,In-Store
484,2024-01-04,78,53,11,253.69,2790.61,10,B2B
485,2024-01-04,26,28,5,173.17,865.83,5,In-Store
486,2024-01-04,91,17,4,87.11,348.44,10,In-Store
487,2024-01-04,72,46,12,397.77,4773.19,15,B2B
488,2024-01-04,113,37,12,492.95,5915.4,0,In-Store
489,2024-01-04,19,49,2,376.36,752.72,0,In-Store
490,2024-01-04,37,21,13,437.85,5692.05,0,In-Store
491,2024-01-04,97,27,24,265.55,6373.25,20,In-Store
492,2024-01-04,112,79,21,272.71,5726.99,15,In-Store
493,2024-01-04,101,66,18,263.42,4741.56,0,Online
494,2024-01-04,54,50,7,324.43,2271.01,0,In-Store
495,2024-01-04,26,33,17,295.63,5025.74,20,In-Store
496,2024-01-04,97,48,32,412.21,13190.72,0,In-Store
497,2024-01-04,58,38,4,479.51,1918.04,0,In-Store
498,2024-01-04,95,23,11,254.53,2799.83,0,Online
499,2024-01-04,72,36,5,240.45,1202.27,5,In-Store
500,2024-01-04,60,43,6,154.67,928.04,10,B2B
501,2024-01-04,100,7,25,270.73,6768.27,5,Online
502,2024-01-04,71,74,7,315.05,2205.38,10,B2B
503,2024-01-04,24,29,15,322.93,4843.95,0,Online
504,2024-01-04,69,70,13,101.45,1318.85,0,In-Store
505,2024-01-04,43,43,12,137.49,1649.86,20,B2B
506,2024-01-04,15,2,19,222.52,4227.88,0,In-Store
507,2024-01-04,49,42,4,131.27,525.08,5,In-Store
508,2024-01-04,106,67,15,177.45,2661.72,20,Online
509,2024-01-04,38,6,7,309.79,2168.53,0,In-Store
510,2024-01-04,99,22,23,386.01,8878.23,0,In-Store
511,2024-01-04,111,28,9,182.28,1640.52,0,B2B
512,2024-01-04,83,56,3,464.37,1393.11,0,In-Store
513,2024-01-04,92,59,5,187.84,939.2,0,In-Store
514,2024-01-04,102,23,11,254.53,2799.83,0,In-Store
515,2024-01-04,50,53,20,239.6,4791.96,15,In-Store
516,2024-01-04,50,3,5,115.44,577.2,0,B2B
517,2024-01-04,90,6,3,309.79,929.37,0,In-Store
518,2024-01-04,78,39,2,99.6,199.2,20,Online
519,2024-01-04,106,51,1,418.09,418.09,0,In-Store
520,2024-01-04,102,51,21,418.09,8779.89,0,In-Store
521,2024-01-04,2,48,35,412.21,14427.35,0,In-Store
522,2024-01-04,1,6,25,309.79,7744.75,0,In-Store
523,2024-01-04,96,27,13,331.94,4315.22,0,In-Store
524,2024-01-04,29,24,23,441.44,10153.12,0,In-Store
525,2024-01-04,86,24,23,353.15,8122.5,20,B2B
526,2024-01-04,38,10,2,148.15,296.3,0,B2B
527,2024-01-04,43,63,11,397.49,4372.39,0,In-Store
528,2024-01-04,80,37,3,443.65,1330.96,10,Online
529,2024-01-04,43,58,23,397.94,9152.62,0,B2B
530,2024-01-04,47,73,16,296.32,4741.12,0,In-Store
531,2024-01-04,32,41,9,364.34,3279.1,15,In-Store
532,2024-01-04,18,47,21,336.16,7059.36,20,Online
533,2024-01-04,100,46,10,467.96,4679.6,0,In-Store
534,2024-01-04,11,78,6,433.52,2601.12,0,B2B
535,2024-01-04,34,26,5,482.89,2414.45,0,B2B
536,2024-01-04,105,4,33,408.53,13481.49,0,In-Store
537,2024-01-04,34,71,35,330.27,11559.52,20,In-Store
538,2024-01-04,51,47,7,399.19,2794.33,5,In-Store
539,2024-01-04,65,60,14,190.13,2661.88,10,B2B
540,2024-01-04,85,2,6,222.52,1335.12,0,B2B
541,2024-01-04,58,18,3,273.97,821.91,0,Online
542,2024-01-04,6,46,9,467.96,4211.64,0,In-Store
543,2024-01-04,48,34,6,87.29,523.74,0,B2B
544,2024-01-04,50,47,23,420.2,9664.6,0,In-Store
545,2024-01-04,14,42,19,131.27,2494.15,5,In-Store
546,2024-01-04,70,75,9,345.07,3105.67,15,In-Store
547,2024-01-04,84,76,3,71.4,214.2,15,In-Store
548,2024-01-04,52,67,17,199.63,3393.69,10,Online
549,2024-01-04,114,62,9,298.68,2688.12,0,Online
550,2024-01-04,30,22,3,366.71,1100.13,5,In-Store
551,2024-01-04,24,20,6,21.56,129.36,0,In-Store
552,2024-01-04,104,54,12,134.37,1612.42,20,Online
553,2024-01-04,27,62,12,253.88,3046.54,15,In-Store
554,2024-01-04,6,32,5,217.33,1086.65,0,In-Store
555,2024-01-04,6,66,18,263.42,4741.56,0,In-Store
556,2024-01-04,67,24,22,441.44,9711.68,0,In-Store
557,2024-01-04,28,11,9,110.01,990.07,20,Online
558,2024-01-04,29,22,14,386.01,5404.14,0,B2B
559,2024-01-04,34,66,11,237.08,2607.86,10,Online
560,2024-01-04,76,77,2,266.96,533.92,15,In-Store
561,2024-01-04,3,14,9,178.41,1605.73,15,In-Store
562,2024-01-04,13,78,10,433.52,4335.2,0,B2B
563,2024-01-04,97,65,5,53.59,267.95,0,B2B
564,2024-01-04,106,70,1,86.23,86.23,15,B2B
565,2024-01-04,48,54,2,142.77,285.53,15,In-Store
566,2024-01-04,102,62,15,298.68,4480.2,0,Online
567,2024-01-04,33,18,10,273.97,2739.7,0,In-Store
568,2024-01-04,113,77,13,314.07,4082.91,0,In-Store
569,2024-01-04,74,1,11,152.01,1672.11,0,Online
570,2024-01-05,89,27,18,331.94,5974.92,0,In-Store
571,2024-01-05,84,55,21,118.8,2494.89,15,B2B
572,2024-01-05,79,47,13,357.17,4643.21,15,In-Store
573,2024-01-05,71,53,13,253.69,3298.0,10,B2B
574,2024-01-05,62,72,8,37.96,303.7,10,Online
575,2024-01-05,110,18,3,219.18,657.53,20,In-Store
576,2024-01-05,28,13,9,46.59,419.34,10,B2B
577,2024-01-05,90,79,2,320.84,641.68,0,In-Store
578,2024-01-05,61,19,19,380.42,7227.98,0,In-Store
579,2024-01-05,48,29,3,274.49,823.47,15,Online
580,2024-01-05,84,79,19,320.84,6095.96,0,In-Store
581,2024-01-05,57,64,1,135.16,135.16,5,In-Store
582,2024-01-05,101,5,34,123.35,4193.9,0,B2B
583,2024-01-05,87,22,2,386.01,772.02,0,In-Store
584,2024-01-05,36,12,12,149.31,1791.73,15,Online
585,2024-01-05,26,76,10,84.0,840.0,0,In-Store
586,2024-01-05,37,71,35,371.56,13004.46,10,In-Store
587,2024-01-05,29,36,24,202.49,4859.71,20,Online
588,2024-01-05,1,74,9,350.06,3150.54,0,B2B
589,2024-01-05,65,10,9,148.15,1333.35,0,B2B
590,2024-01-05,113,33,15,351.06,5265.94,5,Online
591,2024-01-05,73,49,13,338.72,4403.41,10,Online
592,2024-01-05,115,59,36,150.27,5409.79,20,In-Store
593,2024-01-05,9,34,8,87.29,698.32,0,In-Store
594,2024-01-05,53,41,13,428.64,5572.32,0,In-Store
595,2024-01-05,37,32,4,195.6,782.39,10,In-Store
596,2024-01-05,120,71,7,371.56,2600.89,10,In-Store
597,2024-01-05,35,74,12,350.06,4200.72,0,Online
598,2024-01-05,31,26,9,482.89,4346.01,0,In-Store
599,2024-01-05,107,26,15,434.6,6519.02,10,In-Store
600,2024-01-05,16,14,3,167.92,503.76,20,B2B
601,2024-01-05,98,1,21,121.61,2553.77,20,In-Store
602,2024-01-05,41,80,23,164.79,3790.1,5,Online
603,2024-01-05,98,24,15,441.44,6621.6,0,B2B
604,2024-01-05,7,17,24,77.43,1858.37,20,B2B
605,2024-01-05,65,5,11,123.35,1356.85,0,Online
606,2024-01-05,90,16,21,498.72,10473.12,0,In-Store
607,2024-01-05,49,27,20,298.75,5974.92,10,B2B
608,2024-01-05,24,34,18,82.93,1492.66,5,Online
609,2024-01-05,44,79,6,272.71,1636.28,15,In-Store
610,2024-01-05,90,54,14,142.77,1998.72,15,In-Store
611,2024-01-05,24,58,17,397.94,6764.98,0,In-Store
612,2024-01-05,103,35,6,37.64,225.83,15,In-Store
613,2024-01-05,103,19,3,380.42,1141.26,0,In-Store
614,2024-01-05,64,54,6,151.16,906.98,10,Online
615,2024-01-05,33,39,12,124.5,1494.0,0,Online
616,2024-01-05,89,13,8,49.18,393.45,5,Online
617,2024-01-05,58,13,5,46.59,232.97,10,B2B
618,2024-01-05,120,72,10,35.85,358.53,15,In-Store
619,2024-01-05,112,45,17,499.26,8487.42,0,In-Store
620,2024-01-05,42,46,28,374.37,10482.3,20,In-Store
621,2024-01-05,79,49,12,376.36,4516.32,0,In-Store
622,2024-01-05,54,44,12,82.82,993.84,0,In-Store
623,2024-01-05,44,21,4,415.96,1663.83,5,In-Store
624,2024-01-05,83,78,12,346.82,4161.79,20,In-Store
625,2024-01-05,67,76,24,84.0,2016.0,0,In-Store
626,2024-01-05,94,17,8,96.79,774.32,0,In-Store
627,2024-01-05,51,22,2,308.81,617.62,20,B2B
628,2024-01-05,4,7,10,284.98,2849.8,0,In-Store
629,2024-01-05,80,34,4,74.2,296.79,15,In-Store
630,2024-01-05,32,30,10,153.67,1536.7,0,In-Store
631,2024-01-05,108,68,4,193.43,773.71,10,In-Store
632,2024-01-05,60,61,35,169.48,5931.8,20,In-Store
633,2024-01-05,23,70,25,86.23,2155.81,15,B2B
634,2024-01-05,40,69,7,334.26,2339.82,0,In-Store
635,2024-01-05,40,57,6,373.55,2241.3,0,In-Store
636,2024-01-05,1,2,24,222.52,5340.48,0,In-Store
637,2024-01-05,61,37,14,394.36,5521.04,20,Online
638,2024-01-05,2,39,26,124.5,3237.0,0,In-Store
639,2024-01-05,48,71,6,350.91,2105.48,15,Online
640,2024-01-05,21,32,11,217.33,2390.63,0,In-Store
641,2024-01-05,55,11,10,130.63,1306.34,5,In-Store
642,2024-01-05,104,69,8,334.26,2674.08,0,In-Store
643,2024-01-05,38,18,4,219.18,876.7,20,In-Store
644,2024-01-05,63,80,11,173.46,1908.06,0,In-Store
645,2024-01-05,3,69,9,317.55,2857.92,5,In-Store
646,2024-01-05,92,17,9,96.79,871.11,0,In-Store
647,2024-01-05,2,20,24,18.33,439.82,15,In-Store
648,2024-01-05,48,64,16,142.27,2276.32,0,In-Store
649,2024-01-05,108,11,4,116.88,467.53,15,In-Store
650,2024-01-05,61,70,5,96.38,481.89,5,Online
651,2024-01-05,16,2,7,178.02,1246.11,20,In-Store
652,2024-01-05,26,5,12,123.35,1480.2,0,B2B
653,2024-01-05,61,27,14,315.34,4414.8,5,In-Store
654,2024-01-05,81,21,1,437.85,437.85,0,In-Store
655,2024-01-05,82,62,9,298.68,2688.12,0,In-Store
656,2024-01-05,31,15,13,289.46,3762.98,0,In-Store
657,2024-01-05,16,75,14,405.97,5683.58,0,In-Store
658,2024-01-05,101,75,29,405.97,11773.13,0,In-Store
659,2024-01-05,32,12,6,158.09,948.56,10,In-Store
660,2024-01-05,46,8,3,53.39,160.17,0,In-Store
661,2024-01-05,30,63,13,357.74,4650.63,10,Online
662,2024-01-05,3,25,15,81.63,1224.45,0,In-Store
663,2024-01-05,63,6,26,247.83,6443.63,20,In-Store
664,2024-01-05,24,73,18,237.06,4267.01,20,In-Store
665,2024-01-05,118,77,15,314.07,4711.05,0,Online
666,2024-01-05,105,38,15,383.61,5754.12,20,In-Store
667,2024-01-05,49,65,8,48.23,385.85,10,B2B
668,2024-01-05,42,31,5,337.13,1685.63,15,In-Store
669,2024-01-05,88,68,19,214.92,4083.48,0,B2B
670,2024-01-05,42,37,25,492.95,12323.75,0,In-Store
671,2024-01-05,85,67,1,221.81,221.81,0,In-Store
672,2024-01-05,26,5,3,123.35,370.05,0,In-Store
673,2024-01-05,83,74,14,332.56,4655.8,5,In-Store
674,2024-01-05,29,47,22,420.2,9244.4,0,In-Store
675,2024-01-05,119,63,5,397.49,1987.45,0,In-Store
676,2024-01-05,96,72,20,42.18,843.6,0,B2B
677,2024-01-05,68,35,2,42.07,84.13,5,In-Store
678,2024-01-05,67,28,5,182.28,911.4,0,B2B
679,2024-01-05,25,50,5,324.43,1622.15,0,B2B
680,2024-01-05,72,23,13,254.53,3308.89,0,B2B
681,2024-01-05,87,46,20,397.77,7955.32,15,In-Store
682,2024-01-05,102,22,7,347.41,2431.86,10,In-Store
683,2024-01-05,77,69,13,300.83,3910.84,10,B2B
684,2024-01-05,109,42,19,117.45,2231.61,15,In-Store
685,2024-01-05,31,78,19,368.49,7001.35,15,B2B
686,2024-01-05,47,33,18,314.11,5653.96,15,In-Store
687,2024-01-05,37,5,27,123.35,3330.45,0,In-Store
688,2024-01-05,39,1,9,136.81,1231.28,10,In-Store
689,2024-01-05,118,36,18,253.11,4555.98,0,In-Store
690,2024-01-05,59,5,11,117.18,1289.01,5,In-Store
691,2024-01-05,32,75,7,385.67,2699.7,5,In-Store
692,2024-01-05,52,74,28,350.06,9801.68,0,In-Store
693,2024-01-05,23,62,23,298.68,6869.64,0,B2B
694,2024-01-05,5,39,10,124.5,1245.0,0,In-Store
695,2024-01-05,113,45,10,499.26,4992.6,0,In-Store
696,2024-01-05,119,78,1,368.49,368.49,15,In-Store
697,2024-01-05,68,40,2,300.41,600.82,0,In-Store
698,2024-01-05,90,65,8,45.55,364.41,15,Online
699,2024-01-05,74,77,10,266.96,2669.59,15,In-Store
700,2024-01-05,19,51,4,334.47,1337.89,20,B2B
701,2024-01-05,71,7,9,242.23,2180.1,15,B2B
702,2024-01-05,100,56,6,371.5,2228.98,20,B2B
703,2024-01-05,63,26,23,482.89,11106.47,0,B2B
704,2024-01-05,95,79,11,320.84,3529.24,0,In-Store
705,2024-01-05,42,56,26,394.71,10262.58,15,Online
706,2024-01-05,45,47,8,420.2,3361.6,0,In-Store
707,2024-01-05,45,22,28,308.81,8646.62,20,B2B
708,2024-01-05,57,19,1,380.42,380.42,0,In-Store
709,2024-01-05,20,48,1,412.21,412.21,0,In-Store
710,2024-01-05,119,80,9,164.79,1483.08,5,In-Store
711,2024-01-05,89,44,6,66.26,397.54,20,In-Store
712,2024-01-05,27,43,12,163.27,1959.2,5,B2B
713,2024-01-05,80,62,5,298.68,1493.4,0,Online
714,2024-01-05,116,75,10,405.97,4059.7,0,In-Store
715,2024-01-05,26,37,13,394.36,5126.68,20,In-Store
716,2024-01-05,50,9,12,138.09,1657.04,10,In-Store
717,2024-01-05,38,3,12,98.12,1177.49,15,B2B
718,2024-01-05,116,13,8,51.77,414.16,0,In-Store
719,2024-01-05,65,26,15,482.89,7243.35,0,In-Store
720,2024-01-05,119,32,26,173.86,4520.46,20,Online
721,2024-01-05,3,21,16,394.07,6305.04,10,In-Store
722,2024-01-05,65,31,10,376.79,3767.89,5,Online
723,2024-01-05,72,4,6,367.68,2206.06,10,Online
724,2024-01-05,12,18,14,273.97,3835.58,0,Online
725,2024-01-05,74,31,3,376.79,1130.37,5,B2B
726,2024-01-05,58,43,9,171.86,1546.74,0,B2B
727,2024-01-05,88,70,8,96.38,771.02,5,B2B
728,2024-01-05,56,18,9,273.97,2465.73,0,In-Store
729,2024-01-05,72,9,16,153.43,2454.88,0,In-Store
730,2024-01-05,108,41,5,385.78,1928.88,10,Online
731,2024-01-05,39,53,21,267.79,5623.51,5,In-Store
732,2024-01-05,14,25,4,77.55,310.19,5,B2B
733,2024-01-05,79,73,10,296.32,2963.2,0,In-Store
734,2024-01-05,11,46,8,374.37,2994.94,20,In-Store
735,2024-01-05,110,24,9,441.44,3972.96,0,In-Store
736,2024-01-05,29,25,1,81.63,81.63,0,In-Store
737,2024-01-05,29,53,7,281.88,1973.16,0,In-Store
738,2024-01-05,111,57,11,336.19,3698.14,10,Online
739,2024-01-05,55,32,18,184.73,3325.15,15,In-Store
740,2024-01-05,79,51,25,418.09,10452.25,0,B2B
741,2024-01-05,58,14,10,209.9,2099.0,0,In-Store
742,2024-01-05,69,67,19,221.81,4214.39,0,B2B
743,2024-01-05,67,50,2,259.54,519.09,20,Online
744,2024-01-05,100,39,10,105.83,1058.25,15,In-Store
745,2024-01-05,118,79,2,320.84,641.68,0,Online
746,2024-01-05,12,58,15,397.94,5969.1,0,Online
747,2024-01-05,42,53,20,225.5,4510.08,20,B2B
748,2024-01-05,113,26,9,434.6,3911.41,10,In-Store
749,2024-01-05,12,16,4,448.85,1795.39,10,In-Store
750,2024-01-05,91,68,10,214.92,2149.2,0,Online
751,2024-01-05,49,71,2,371.56,743.11,10,B2B
752,2024-01-05,21,20,3,21.56,64.68,0,Online
753,2024-01-05,40,40,8,300.41,2403.28,0,In-Store
754,2024-01-05,26,17,1,91.95,91.95,5,In-Store
755,2024-01-05,64,59,16,187.84,3005.44,0,B2B
756,2024-01-05,31,64,7,113.82,796.71,20,Online
757,2024-01-05,57,53,2,281.88,563.76,0,In-Store
758,2024-01-05,36,71,21,412.84,8669.64,0,In-Store
759,2024-01-05,19,24,2,441.44,882.88,0,In-Store
760,2024-01-05,86,5,23,117.18,2695.2,5,In-Store
761,2024-01-05,7,12,4,175.66,702.64,0,In-Store
762,2024-01-05,79,37,26,492.95,12816.7,0,Online
763,2024-01-05,47,75,2,385.67,771.34,5,In-Store
764,2024-01-05,115,48,24,350.38,8409.08,15,B2B
765,2024-01-05,38,9,15,145.76,2186.38,5,In-Store
766,2024-01-05,53,68,16,214.92,3438.72,0,B2B
767,2024-01-05,14,8,22,53.39,1174.58,0,Online
768,2024-01-05,120,78,12,390.17,4682.02,10,In-Store
769,2024-01-05,74,68,14,214.92,3008.88,0,B2B
770,2024-01-05,64,73,18,237.06,4267.01,20,Online
771,2024-01-05,114,24,10,419.37,4193.68,5,In-Store
772,2024-01-05,16,1,1,152.01,152.01,0,In-Store
773,2024-01-05,54,79,6,288.76,1732.54,10,B2B
774,2024-01-05,2,28,12,173.17,2077.99,5,In-Store
775,2024-01-05,39,40,22,300.41,6609.02,0,In-Store
776,2024-01-05,44,43,8,171.86,1374.88,0,In-Store
777,2024-01-05,43,25,14,65.3,914.26,20,Online
778,2024-01-05,83,5,5,98.68,493.4,20,B2B
779,2024-01-05,60,43,27,171.86,4640.22,0,B2B
780,2024-01-05,73,39,8,124.5,996.0,0,In-Store
781,2024-01-05,88,74,13,315.05,4095.7,10,In-Store
782,2024-01-05,36,20,1,18.33,18.33,15,B2B
783,2024-01-05,74,22,14,386.01,5404.14,0,In-Store
784,2024-01-05,91,41,1,428.64,428.64,0,Online
785,2024-01-05,48,31,17,376.79,6405.41,5,In-Store
786,2024-01-05,39,68,6,214.92,1289.52,0,In-Store
787,2024-01-05,57,12,10,140.53,1405.28,20,B2B
788,2024-01-05,25,20,9,20.48,184.34,5,In-Store
789,2024-01-05,99,19,5,380.42,1902.1,0,In-Store
790,2024-01-05,59,5,15,123.35,1850.25,0,In-Store
791,2024-01-05,120,40,2,300.41,600.82,0,In-Store
792,2024-01-05,114,60,1,200.7,200.7,5,In-Store
793,2024-01-05,98,74,10,350.06,3500.6,0,In-Store
794,2024-01-05,25,26,6,434.6,2607.61,10,Online
795,2024-01-05,35,16,7,498.72,3491.04,0,In-Store
796,2024-01-05,72,80,10,156.11,1561.14,10,B2B
797,2024-01-05,35,41,10,407.21,4072.08,5,B2B
798,2024-01-05,22,32,2,195.6,391.19,10,B2B
799,2024-01-05,7,57,5,373.55,1867.75,0,In-Store
800,2024-01-05,7,50,3,324.43,973.29,0,B2B
801,2024-01-05,81,76,12,79.8,957.6,5,In-Store
802,2024-01-05,92,26,8,386.31,3090.5,20,B2B
803,2024-01-05,12,17,13,91.95,1195.36,5,Online
804,2024-01-05,30,61,6,201.26,1207.55,5,In-Store
805,2024-01-05,24,51,13,376.28,4891.65,10,Online
806,2024-01-05,4,63,2,357.74,715.48,10,Online
807,2024-01-05,109,60,9,190.13,1711.21,10,B2B
808,2024-01-05,17,74,18,350.06,6301.08,0,In-Store
809,2024-01-05,84,72,4,33.74,134.98,20,Online
810,2024-01-05,53,76,9,84.0,756.0,0,Online
811,2024-01-05,9,50,5,275.77,1378.83,15,Online
812,2024-01-05,101,73,19,296.32,5630.08,0,In-Store
813,2024-01-05,95,10,16,148.15,2370.4,0,B2B
814,2024-01-05,60,77,19,251.26,4773.86,20,In-Store
815,2024-01-05,52,40,3,255.35,766.05,15,In-Store
816,2024-01-05,83,64,1,142.27,142.27,0,B2B
817,2024-01-06,97,1,11,121.61,1337.69,20,B2B
818,2024-01-06,50,38,33,479.51,15823.83,0,In-Store
819,2024-01-06,39,41,35,407.21,14252.28,5,Online
820,2024-01-06,12,45,20,424.37,8487.42,15,In-Store
821,2024-01-06,8,38,13,479.51,6233.63,0,In-Store
822,2024-01-06,106,72,15,40.07,601.06,5,In-Store
823,2024-01-06,56,31,39,356.96,13921.36,10,Online
824,2024-01-06,49,52,23,232.08,5337.84,0,Online
825,2024-01-06,25,18,16,246.57,3945.17,10,Online
826,2024-01-06,37,20,9,21.56,194.04,0,In-Store
827,2024-01-06,93,19,36,380.42,13695.12,0,In-Store
828,2024-01-06,83,18,20,232.87,4657.49,15,B2B
829,2024-01-06,59,24,23,353.15,8122.5,20,Online
830,2024-01-06,29,46,6,467.96,2807.76,0,B2B
831,2024-01-06,109,64,18,135.16,2432.82,5,Online
832,2024-01-06,74,70,9,101.45,913.05,0,B2B
833,2024-01-06,91,62,9,238.94,2150.5,20,In-Store
834,2024-01-06,94,19,26,361.4,9396.37,5,Online
835,2024-01-06,11,67,14,221.81,3105.34,0,In-Store
836,2024-01-06,81,61,2,201.26,402.51,5,B2B
837,2024-01-06,116,7,10,284.98,2849.8,0,Online
838,2024-01-06,66,59,20,169.06,3381.12,10,Online
839,2024-01-06,103,46,9,467.96,4211.64,0,B2B
840,2024-01-06,94,39,22,99.6,2191.2,20,B2B
841,2024-01-06,74,22,1,366.71,366.71,5,B2B
842,2024-01-06,37,4,28,408.53,11438.84,0,In-Store
843,2024-01-06,17,33,29,351.06,10180.83,5,In-Store
844,2024-01-06,78,15,6,289.46,1736.76,0,Online
845,2024-01-06,104,48,6,412.21,2473.26,0,Online
846,2024-01-06,103,24,18,397.3,7151.33,10,In-Store
847,2024-01-06,77,19,5,323.36,1616.79,15,Online
848,2024-01-06,85,31,15,396.62,5949.3,0,In-Store
849,2024-01-06,94,74,13,332.56,4323.24,5,In-Store
850,2024-01-06,22,7,18,270.73,4873.16,5,Online
851,2024-01-06,30,69,18,284.12,5114.18,15,Online
852,2024-01-06,19,34,24,87.29,2094.96,0,In-Store
853,2024-01-06,49,58,20,397.94,7958.8,0,In-Store
854,2024-01-06,82,69,19,284.12,5398.3,15,B2B
855,2024-01-06,43,35,11,44.28,487.08,0,In-Store
856,2024-01-06,51,75,15,405.97,6089.55,0,B2B
857,2024-01-06,67,25,26,81.63,2122.38,0,In-Store
858,2024-01-06,2,71,1,412.84,412.84,0,Online
859,2024-01-06,68,13,6,46.59,279.56,10,In-Store
860,2024-01-06,33,37,3,492.95,1478.85,0,In-Store
861,2024-01-06,85,77,7,314.07,2198.49,0,In-Store
862,2024-01-06,110,12,16,175.66,2810.56,0,In-Store
863,2024-01-06,33,24,6,441.44,2648.64,0,Online
864,2024-01-06,99,36,24,227.8,5467.18,10,In-Store
865,2024-01-06,100,21,3,437.85,1313.55,0,Online
866,2024-01-06,43,50,1,308.21,308.21,5,In-Store
867,2024-01-06,9,57,14,373.55,5229.7,0,B2B
868,2024-01-06,23,51,22,355.38,7818.28,15,In-Store
869,2024-01-06,83,79,5,304.8,1523.99,5,In-Store
870,2024-01-06,10,5,1,117.18,117.18,5,Online
871,2024-01-06,115,3,29,115.44,3347.76,0,In-Store
872,2024-01-06,35,50,11,275.77,3033.42,15,B2B
873,2024-01-06,66,1,20,129.21,2584.17,15,In-Store
874,2024-01-06,29,70,1,81.16,81.16,20,In-Store
875,2024-01-06,69,73,18,281.5,5067.07,5,Online
876,2024-01-06,81,8,2,48.05,96.1,10,In-Store
877,2024-01-06,98,59,13,187.84,2441.92,0,B2B
878,2024-01-06,50,6,10,263.32,2633.22,15,In-Store
879,2024-01-06,63,46,6,374.37,2246.21,20,In-Store
880,2024-01-06,5,18,3,273.97,821.91,0,Online
881,2024-01-06,9,50,14,259.54,3633.62,20,B2B
882,2024-01-06,3,58,2,358.15,716.29,10,In-Store
883,2024-01-06,16,52,10,185.66,1856.64,20,B2B
884,2024-01-06,95,20,15,21.56,323.4,0,In-Store
885,2024-01-06,63,19,1,380.42,380.42,0,In-Store
886,2024-01-06,2,17,13,91.95,1195.36,5,In-Store
887,2024-01-06,79,59,10,187.84,1878.4,0,In-Store
888,2024-01-06,64,15,28,289.46,8104.88,0,In-Store
889,2024-01-06,55,26,19,410.46,7798.67,15,In-Store
890,2024-01-06,88,16,27,448.85,12118.9,10,In-Store
891,2024-01-06,76,6,7,309.79,2168.53,0,In-Store
892,2024-01-06,97,19,26,342.38,8901.83,10,B2B
893,2024-01-06,57,22,9,386.01,3474.09,0,In-Store
894,2024-01-06,102,13,31,51.77,1604.87,0,In-Store
895,2024-01-06,11,63,1,397.49,397.49,0,B2B
896,2024-01-06,54,37,13,492.95,6408.35,0,In-Store
897,2024-01-06,67,35,31,44.28,1372.68,0,B2B
898,2024-01-06,77,5,5,123.35,616.75,0,In-Store
899,2024-01-06,54,45,1,499.26,499.26,0,In-Store
900,2024-01-06,13,68,41,214.92,8811.72,0,Online
901,2024-01-06,36,27,1,331.94,331.94,0,Online
902,2024-01-06,23,64,10,142.27,1422.7,0,In-Store
903,2024-01-06,37,47,14,378.18,5294.52,10,B2B
904,2024-01-06,6,59,5,187.84,939.2,0,In-Store
905,2024-01-06,63,4,31,408.53,12664.43,0,Online
906,2024-01-06,75,76,10,75.6,756.0,10,In-Store
907,2024-01-06,42,15,14,246.04,3444.57,15,In-Store
908,2024-01-06,115,49,14,301.09,4215.23,20,In-Store
909,2024-01-06,19,56,10,371.5,3714.96,20,In-Store
910,2024-01-06,48,50,6,324.43,1946.58,0,In-Store
911,2024-01-06,26,35,9,44.28,398.52,0,In-Store
912,2024-01-06,15,18,32,273.97,8767.04,0,In-Store
913,2024-01-06,114,29,7,322.93,2260.51,0,B2B
914,2024-01-06,110,71,6,330.27,1981.63,20,In-Store
915,2024-01-06,61,76,16,71.4,1142.4,15,In-Store
916,2024-01-06,42,32,31,217.33,6737.23,0,B2B
917,2024-01-06,54,1,1,121.61,121.61,20,B2B
918,2024-01-06,55,5,26,123.35,3207.1,0,Online
919,2024-01-06,31,64,3,142.27,426.81,0,Online
920,2024-01-06,17,28,18,182.28,3281.04,0,In-Store
921,2024-01-06,86,62,11,238.94,2628.38,20,B2B
922,2024-01-06,4,75,14,405.97,5683.58,0,Online
923,2024-01-06,102,24,20,441.44,8828.8,0,In-Store
924,2024-01-06,115,50,23,308.21,7088.8,5,Online
925,2024-01-06,90,35,32,44.28,1416.96,0,In-Store
